num;code;url;status_code;launch_date;launch_vehicle;launch_site;
1844;2021115AU;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AU;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1845;2021115AY;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AY;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1846;2021115AV;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AV;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1847;2021115AG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AG;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1848;2021115AL;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AL;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1849;2021115AQ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AQ;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1850;2021115AW;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AW;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1851;2021115AK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AK;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1852;2021115AR;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AR;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1853;2021115AN;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AN;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1854;2021115AF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AF;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1855;2021115AZ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AZ;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1856;2021-115U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115U;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1857;2021115AP;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AP;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1858;2021115AM;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AM;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1859;2021115AS;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AS;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1860;2021115AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AJ;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1861;2021115AX;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AX;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1862;2021115AE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AE;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1863;2021115AH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AH;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1864;2021-115B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115B;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1865;2021-115A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115A;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1866;2021-115P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115P;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1867;2021-115S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115S;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1868;2021115AT;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AT;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1869;2021-115H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115H;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1870;2021115AD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AD;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1871;2021-115W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115W;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1872;2021-115Y;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115Y;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1873;2021115AC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AC;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1874;2021-115C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115C;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1875;2021-115L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115L;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1876;2021-115V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115V;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1877;2021-115E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115E;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1878;2021-115X;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115X;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1879;2021-115D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115D;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1880;2021-115T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115T;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1881;2021-115J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115J;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1882;2021-115Z;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115Z;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1883;2021115AA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AA;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1884;2021-115G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115G;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1885;2021115AB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021115AB;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1886;2021-115F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115F;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1887;2021-115K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-115K;200;2021-12-02;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1888;2021125AW;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AW;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1889;2021-125Q;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125Q;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1890;2021125BA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125BA;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1891;2021125AX;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AX;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1892;2021125AY;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AY;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1893;2021125AZ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AZ;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1894;2021125BC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125BC;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1895;2021125AN;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AN;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1896;2021125BB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125BB;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1897;2021125AP;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AP;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1898;2021125BD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125BD;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1899;2021125AS;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AS;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1900;2021125AU;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AU;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1901;2021125AA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AA;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1902;2021125AR;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AR;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1903;2021125AT;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AT;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1904;2021125AL;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AL;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1905;2021125AQ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AQ;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1906;2021125AV;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AV;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1907;2021-125M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125M;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1908;2021125AH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AH;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1909;2021125AM;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AM;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1910;2021125AG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AG;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1911;2021125AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AJ;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1912;2021125AK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AK;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1913;2021125AC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AC;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1914;2021125AF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AF;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1915;2021125AE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AE;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1916;2021125AD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AD;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1917;2021-125X;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125X;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1918;2021-125Z;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125Z;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1919;2021-125Y;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125Y;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1920;2021125AB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021125AB;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1921;2021-125R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125R;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1922;2021-125S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125S;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1923;2021-125E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125E;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1924;2021-125T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125T;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1925;2021-125V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125V;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1926;2021-125U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125U;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1927;2021-125W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125W;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1928;2021-125N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125N;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1929;2021-125D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125D;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1930;2021-125K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125K;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1931;2021-125P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125P;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1932;2021-125G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125G;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1933;2021-125F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125F;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1934;2021-125L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125L;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1935;2021-125H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125H;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1936;2021-125J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125J;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1937;2021-125C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125C;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1938;2021-125B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125B;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1939;2021-125A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2021-125A;200;2021-12-18;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1940;2022001AU;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AU;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1941;2022-001G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-001G;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1942;2022-001N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-001N;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1943;2022001AD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AD;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1944;2022001AB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AB;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1945;2022001AC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AC;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1946;2022001AP;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AP;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1947;2022001AE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AE;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1948;2022001AQ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AQ;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1949;2022001AR;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AR;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1950;2022001AV;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AV;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1951;2022001AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AJ;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1952;2022001AY;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AY;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1953;2022001AZ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AZ;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1954;2022001BA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001BA;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1955;2022001AX;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AX;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1956;2022001AG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AG;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1957;2022001AL;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AL;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1958;2022001AW;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AW;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1959;2022001AN;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AN;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1960;2022-001A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-001A;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1961;2022001AM;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AM;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1962;2022-001B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-001B;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1963;2022-001M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-001M;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1964;2022001AS;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AS;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1965;2022001AT;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AT;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1966;2022-001S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-001S;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1967;2022001AF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AF;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1968;2022001AA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AA;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1969;2022001AK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AK;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1970;2022001AH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022001AH;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1971;2022-001Y;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-001Y;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1972;2022-001C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-001C;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
1973;2022-001W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-001W;200;2022-01-06;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
